"_cq_sync_time","_cq_source_name","bill_bill_type","bill_billing_entity","bill_billing_period_end_date","bill_billing_period_start_date","bill_invoice_id","bill_invoicing_entity","bill_payer_account_id","cost_category","discount","discount_bundled_discount","discount_total_discount","identity_line_item_id","identity_time_interval","line_item_availability_zone","line_item_blended_cost","line_item_blended_rate","line_item_currency_code","line_item_legal_entity","line_item_line_item_description","line_item_line_item_type","line_item_net_unblended_cost","line_item_net_unblended_rate","line_item_normalization_factor","line_item_normalized_usage_amount","line_item_operation","line_item_product_code","line_item_resource_id","line_item_tax_type","line_item_unblended_cost","line_item_unblended_rate","line_item_usage_account_id","line_item_usage_account_name","line_item_usage_amount","line_item_usage_end_date","line_item_usage_start_date","line_item_usage_type","pricing_currency","pricing_lease_contract_length","pricing_offering_class","pricing_public_on_demand_cost","pricing_public_on_demand_rate","pricing_purchase_option","pricing_rate_code","pricing_rate_id","pricing_term","pricing_unit","product","product_comment","product_fee_code","product_fee_description","product_from_location","product_from_location_type","product_from_region_code","product_instance_family","product_instance_type","product_instancesku","product_location","product_location_type","product_operation","product_pricing_unit","product_product_family","product_region_code","product_servicecode","product_sku","product_to_location","product_to_location_type","product_to_region_code","product_usagetype","reservation_amortized_upfront_cost_for_usage","reservation_amortized_upfront_fee_for_billing_period","reservation_availability_zone","reservation_effective_cost","reservation_end_time","reservation_modification_status","reservation_net_amortized_upfront_cost_for_usage","reservation_net_amortized_upfront_fee_for_billing_period","reservation_net_effective_cost","reservation_net_recurring_fee_for_usage","reservation_net_unused_amortized_upfront_fee_for_billing_period","reservation_net_unused_recurring_fee","reservation_net_upfront_value","reservation_normalized_units_per_reservation","reservation_number_of_reservations","reservation_recurring_fee_for_usage","reservation_reservation_a_r_n","reservation_start_time","reservation_subscription_id","reservation_total_reserved_normalized_units","reservation_total_reserved_units","reservation_units_per_reservation","reservation_unused_amortized_upfront_fee_for_billing_period","reservation_unused_normalized_unit_quantity","reservation_unused_quantity","reservation_unused_recurring_fee","reservation_upfront_value","resource_tags","savings_plan_amortized_upfront_commitment_for_billing_period","savings_plan_end_time","savings_plan_instance_type_family","savings_plan_net_amortized_upfront_commitment_for_billing_perio","savings_plan_net_recurring_commitment_for_billing_period","savings_plan_net_savings_plan_effective_cost","savings_plan_offering_type","savings_plan_payment_option","savings_plan_purchase_term","savings_plan_recurring_commitment_for_billing_period","savings_plan_region","savings_plan_savings_plan_a_r_n","savings_plan_savings_plan_effective_cost","savings_plan_savings_plan_rate","savings_plan_start_time","savings_plan_total_commitment_to_date","savings_plan_used_commitment"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"io6fjacp7w3f5ksxsmcaqca4rjj7dw6dman2xztdyzgwdedvexaa","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","$0.00 per request - Monthly Global Free Tier for KMS requests","Usage",NULL,NULL,"0","0","GetKeyPolicy","awskms","arn:aws:kms:eu-central-1:615713231484:key/a7fba652-6bfa-40bd-ba47-ffa2b6bf0078",NULL,"0","0.0000000000","615713231484","cq-playground","1","2024-03-01 19:00:00","2024-03-01 18:00:00","eu-central-1-KMS-Requests","USD",NULL,NULL,"3e-06","0.0000030000",NULL,"4H6XVYZMMD8MKVZD.A429C66SYZ.6YS6EN2CT7","27109972364",NULL,"Requests","[{""key"":""product_name"",""value"":""AWS Key Management Service""},{""key"":""region"",""value"":""eu-central-1""},{""key"":""servicename"",""value"":""AWS Key Management Service""},{""key"":""group_description"",""value"":""All AWS KMS API requests""},{""key"":""group"",""value"":""awskms-APIRequest-All""}]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"EU (Frankfurt)","AWS Region",NULL,NULL,"API Request","eu-central-1","awskms","4H6XVYZMMD8MKVZD",NULL,NULL,NULL,"eu-central-1-KMS-Requests","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"8545012004","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"wappqjgz7mr7yzvvcwce4v6lsk5bfwczqryfaf4x7xeofwktrbqa","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","$0.00 per request - Monthly Global Free Tier for KMS requests","Usage",NULL,NULL,"0","0","GetKeyPolicy","awskms","arn:aws:kms:eu-central-1:615713231484:key/aea8600a-1fd4-4a37-a3d5-5f7b90570b13",NULL,"0","0.0000000000","615713231484","cq-playground","1","2024-03-01 19:00:00","2024-03-01 18:00:00","eu-central-1-KMS-Requests","USD",NULL,NULL,"3e-06","0.0000030000",NULL,"4H6XVYZMMD8MKVZD.A429C66SYZ.6YS6EN2CT7","27109972364",NULL,"Requests","[{""key"":""product_name"",""value"":""AWS Key Management Service""},{""key"":""region"",""value"":""eu-central-1""},{""key"":""servicename"",""value"":""AWS Key Management Service""},{""key"":""group_description"",""value"":""All AWS KMS API requests""},{""key"":""group"",""value"":""awskms-APIRequest-All""}]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"EU (Frankfurt)","AWS Region",NULL,NULL,"API Request","eu-central-1","awskms","4H6XVYZMMD8MKVZD",NULL,NULL,NULL,"eu-central-1-KMS-Requests","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"8545012004","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"nzkstcvzzc3ijfzz365rirm2hha2tymbsn7horl5cvusaroesl3q","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","$0.00 per request - Monthly Global Free Tier for KMS requests","Usage",NULL,NULL,"0","0","ListGrants","awskms","arn:aws:kms:eu-central-1:615713231484:key/164516da-ffbc-4cb6-9a94-cdfc910e8afe",NULL,"0","0.0000000000","615713231484","cq-playground","1","2024-03-01 19:00:00","2024-03-01 18:00:00","eu-central-1-KMS-Requests","USD",NULL,NULL,"3e-06","0.0000030000",NULL,"4H6XVYZMMD8MKVZD.A429C66SYZ.6YS6EN2CT7","27109972364",NULL,"Requests","[{""key"":""product_name"",""value"":""AWS Key Management Service""},{""key"":""region"",""value"":""eu-central-1""},{""key"":""servicename"",""value"":""AWS Key Management Service""},{""key"":""group_description"",""value"":""All AWS KMS API requests""},{""key"":""group"",""value"":""awskms-APIRequest-All""}]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"EU (Frankfurt)","AWS Region",NULL,NULL,"API Request","eu-central-1","awskms","4H6XVYZMMD8MKVZD",NULL,NULL,NULL,"eu-central-1-KMS-Requests","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"8545012004","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"75pkaio7h2wgrkzkeuponylbswcybkh235xjwgtvu54os2nuyb2q","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","$0.00 per request - Monthly Global Free Tier for KMS requests","Usage",NULL,NULL,"0","0","ListGrants","awskms","arn:aws:kms:eu-central-1:615713231484:key/17eeb900-8c27-4542-8812-51eb2d5b62f9",NULL,"0","0.0000000000","615713231484","cq-playground","1","2024-03-01 19:00:00","2024-03-01 18:00:00","eu-central-1-KMS-Requests","USD",NULL,NULL,"3e-06","0.0000030000",NULL,"4H6XVYZMMD8MKVZD.A429C66SYZ.6YS6EN2CT7","27109972364",NULL,"Requests","[{""key"":""product_name"",""value"":""AWS Key Management Service""},{""key"":""region"",""value"":""eu-central-1""},{""key"":""servicename"",""value"":""AWS Key Management Service""},{""key"":""group_description"",""value"":""All AWS KMS API requests""},{""key"":""group"",""value"":""awskms-APIRequest-All""}]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"EU (Frankfurt)","AWS Region",NULL,NULL,"API Request","eu-central-1","awskms","4H6XVYZMMD8MKVZD",NULL,NULL,NULL,"eu-central-1-KMS-Requests","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"8545012004","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"zs6u6ckld6ckcb5dvhycw7hceaic34wbz2pfpnxqof3i6ge5hsta","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","$0.00 per request - Monthly Global Free Tier for KMS requests","Usage",NULL,NULL,"0","0","ListGrants","awskms","arn:aws:kms:eu-central-1:615713231484:key/92b28328-6ba8-4387-ae74-ed58f896dd88",NULL,"0","0.0000000000","615713231484","cq-playground","1","2024-03-01 19:00:00","2024-03-01 18:00:00","eu-central-1-KMS-Requests","USD",NULL,NULL,"3e-06","0.0000030000",NULL,"4H6XVYZMMD8MKVZD.A429C66SYZ.6YS6EN2CT7","27109972364",NULL,"Requests","[{""key"":""product_name"",""value"":""AWS Key Management Service""},{""key"":""region"",""value"":""eu-central-1""},{""key"":""servicename"",""value"":""AWS Key Management Service""},{""key"":""group_description"",""value"":""All AWS KMS API requests""},{""key"":""group"",""value"":""awskms-APIRequest-All""}]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"EU (Frankfurt)","AWS Region",NULL,NULL,"API Request","eu-central-1","awskms","4H6XVYZMMD8MKVZD",NULL,NULL,NULL,"eu-central-1-KMS-Requests","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"8545012004","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"36w7elcqabz2hsp5xv3wea2vqjccgs6wwkpunf2zyauwwgnsja6q","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","$0.00 per request - Monthly Global Free Tier for KMS requests","Usage",NULL,NULL,"0","0","ListGrants","awskms","arn:aws:kms:eu-central-1:615713231484:key/a7fba652-6bfa-40bd-ba47-ffa2b6bf0078",NULL,"0","0.0000000000","615713231484","cq-playground","1","2024-03-01 19:00:00","2024-03-01 18:00:00","eu-central-1-KMS-Requests","USD",NULL,NULL,"3e-06","0.0000030000",NULL,"4H6XVYZMMD8MKVZD.A429C66SYZ.6YS6EN2CT7","27109972364",NULL,"Requests","[{""key"":""product_name"",""value"":""AWS Key Management Service""},{""key"":""region"",""value"":""eu-central-1""},{""key"":""servicename"",""value"":""AWS Key Management Service""},{""key"":""group_description"",""value"":""All AWS KMS API requests""},{""key"":""group"",""value"":""awskms-APIRequest-All""}]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"EU (Frankfurt)","AWS Region",NULL,NULL,"API Request","eu-central-1","awskms","4H6XVYZMMD8MKVZD",NULL,NULL,NULL,"eu-central-1-KMS-Requests","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"8545012004","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"nieqw7q6smsui6gsr2joznbgwbos2jdxgnvf3zpz4yunjdps2eea","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","$0.00 per request - Monthly Global Free Tier for KMS requests","Usage",NULL,NULL,"0","0","ListGrants","awskms","arn:aws:kms:eu-central-1:615713231484:key/aea8600a-1fd4-4a37-a3d5-5f7b90570b13",NULL,"0","0.0000000000","615713231484","cq-playground","1","2024-03-01 19:00:00","2024-03-01 18:00:00","eu-central-1-KMS-Requests","USD",NULL,NULL,"3e-06","0.0000030000",NULL,"4H6XVYZMMD8MKVZD.A429C66SYZ.6YS6EN2CT7","27109972364",NULL,"Requests","[{""key"":""product_name"",""value"":""AWS Key Management Service""},{""key"":""region"",""value"":""eu-central-1""},{""key"":""servicename"",""value"":""AWS Key Management Service""},{""key"":""group_description"",""value"":""All AWS KMS API requests""},{""key"":""group"",""value"":""awskms-APIRequest-All""}]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"EU (Frankfurt)","AWS Region",NULL,NULL,"API Request","eu-central-1","awskms","4H6XVYZMMD8MKVZD",NULL,NULL,NULL,"eu-central-1-KMS-Requests","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"8545012004","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"3aluiw2yr2mgigdkgg5ulnezjwcat7ml7fnrd22agylspccfbzmq","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","$0.00 per request - Monthly Global Free Tier for KMS requests","Usage",NULL,NULL,"0","0","ListKeys","awskms",NULL,NULL,"0","0.0000000000","615713231484","cq-playground","2","2024-03-01 19:00:00","2024-03-01 06:00:00","eu-central-1-KMS-Requests","USD",NULL,NULL,"6e-06","0.0000030000",NULL,"4H6XVYZMMD8MKVZD.A429C66SYZ.6YS6EN2CT7","27109972364",NULL,"Requests","[{""key"":""product_name"",""value"":""AWS Key Management Service""},{""key"":""region"",""value"":""eu-central-1""},{""key"":""servicename"",""value"":""AWS Key Management Service""},{""key"":""group_description"",""value"":""All AWS KMS API requests""},{""key"":""group"",""value"":""awskms-APIRequest-All""}]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"EU (Frankfurt)","AWS Region",NULL,NULL,"API Request","eu-central-1","awskms","4H6XVYZMMD8MKVZD",NULL,NULL,NULL,"eu-central-1-KMS-Requests","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"8545012004","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"zmbnwf3bx4z4yluvsro5y2t2h45go4z3kpnz2utdjxsfiq5pziva","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","$0 for AWS Glue Data Catalog requests under the free tier","Usage",NULL,NULL,"0","0","Request","AWSGlue",NULL,NULL,"0","0.0000000000","615713231484","cq-playground","6","2024-03-01 19:00:00","2024-03-01 06:00:00","CAN1-Catalog-Request","USD",NULL,NULL,"6e-06","0.0000010000",NULL,"4JSDAGJUPQFRUMAN.A429C66SYZ.6YS6EN2CT7","35621359162",NULL,"Request","[{""key"":""product_name"",""value"":""AWS Glue""},{""key"":""region"",""value"":""ca-central-1""},{""key"":""servicename"",""value"":""AWS Glue""},{""key"":""group"",""value"":""Data catalog requests""}]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Canada (Central)","AWS Region","Request",NULL,"AWS Glue","ca-central-1","AWSGlue","4JSDAGJUPQFRUMAN",NULL,NULL,NULL,"CAN1-Catalog-Request","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"8545012058","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"qxrmspr7dez25uevxm5bjjs7e7z2k7eiqu3q73xliovhjoc3f7hq","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"1e-05","0.0000050000","USD","Amazon Web Services, Inc.","$0.05 per 10000 API Requests","Usage",NULL,NULL,"0","0","ListSecrets","AWSSecretsManager",NULL,NULL,"1e-05","0.0000050000","615713231484","cq-playground","2","2024-03-01 19:00:00","2024-03-01 06:00:00","USE1-AWSSecretsManagerAPIRequest","USD",NULL,NULL,"1e-05","0.0000050000",NULL,"4MDZ5VNEJPMUTG9B.JRTCKXETXF.6YS6EN2CT7","28397911714","OnDemand","API Requests","[{""key"":""product_name"",""value"":""AWS Secrets Manager""},{""key"":""region"",""value"":""us-east-1""},{""key"":""servicename"",""value"":""AWS Secrets Manager""},{""key"":""group"",""value"":""AWSSecretsManager-APIRequest""}]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"US East (N. Virginia)","AWS Region",NULL,NULL,"API Request","us-east-1","AWSSecretsManager","4MDZ5VNEJPMUTG9B",NULL,NULL,NULL,"USE1-AWSSecretsManagerAPIRequest","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"8545012079","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"swyp2hopp44vj2nhqg45uxjoccy2ughkef7rmsbe6g3ybficbxcq","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","$0.00 per request - first 1,000,000 requests","Usage",NULL,NULL,"0","0","ListDashboards","AmazonCloudWatch",NULL,NULL,"0","0.0000000000","615713231484","cq-playground","1","2024-03-01 07:00:00","2024-03-01 06:00:00","EUC1-CW:Requests","USD",NULL,NULL,"1e-05","0.0000100000",NULL,"56AV46QM2UTHJB3Y.A429C66SYZ.6YS6EN2CT7","47096501688",NULL,"Requests","[{""key"":""product_name"",""value"":""AmazonCloudWatch""},{""key"":""region"",""value"":""eu-central-1""},{""key"":""servicename"",""value"":""AmazonCloudWatch""},{""key"":""group_description"",""value"":""CloudWatch API Requests""},{""key"":""group"",""value"":""CW-Requests""}]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"EU (Frankfurt)","AWS Region",NULL,NULL,"API Request","eu-central-1","AmazonCloudWatch","56AV46QM2UTHJB3Y",NULL,NULL,NULL,"EUC1-CW:Requests","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"8545012000","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"3umqtxli6ra7uqwjksp7jyeiytgql62te4bnvioypunc5ufrkppa","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","0.0 per free event recorded in US West (Oregon) region","Usage",NULL,NULL,"0","0","None","AWSCloudTrail",NULL,NULL,"0","0.0000000000","615713231484","cq-playground","1908","2024-03-04 01:00:00","2024-03-01 00:00:00","USW2-FreeEventsRecorded","USD",NULL,NULL,"0","0.0000000000",NULL,"57SQQK7HQMW76PRE.JRTCKXETXF.6YS6EN2CT7","31682151705","OnDemand","Events","[{""key"":""product_name"",""value"":""AWS CloudTrail""},{""key"":""region"",""value"":""us-west-2""},{""key"":""servicename"",""value"":""AWS CloudTrail""}]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"US West (Oregon)","AWS Region",NULL,NULL,"Management Tools - AWS CloudTrail Free Events Recorded","us-west-2","AWSCloudTrail","57SQQK7HQMW76PRE",NULL,NULL,NULL,"USW2-FreeEventsRecorded","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"8545012027","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"mbyxt6caghw26ilpqh7enmeumskluo4rvofgojlsp4vk2a4wtlqa","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","$0.000 per GB - data transfer in per month","Usage",NULL,NULL,"0","0","Unknown","AmazonStates",NULL,NULL,"0","0.0000000000","615713231484","cq-playground","4.6715e-06","2024-03-01 19:00:00","2024-03-01 06:00:00","USE2-DataTransfer-In-Bytes","USD",NULL,NULL,"0","0.0000000000",NULL,"5CHDB6K4USP8QXF3.JRTCKXETXF.6YS6EN2CT7","43049758688","OnDemand","GB","[{""key"":""transfer_type"",""value"":""AWS Inbound""},{""key"":""product_name"",""value"":""AWS Step Functions""},{""key"":""region"",""value"":""us-east-2""},{""key"":""servicename"",""value"":""AWS Data Transfer""}]",NULL,NULL,NULL,"External","Other",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Data Transfer",NULL,"AWSDataTransfer","5CHDB6K4USP8QXF3","US East (Ohio)","AWS Region","us-east-2","USE2-DataTransfer-In-Bytes","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"11859832052","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"q7bnvmwc42f2mxwhp77ex576a5c5opk3sqvzfuw2vbmch4pdjkfq","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","$0.000 per GB - data transfer in per month","Usage",NULL,NULL,"0","0","PutObject","AmazonS3","bernays",NULL,"0","0.0000000000","615713231484","cq-playground","0.0227491595","2024-03-01 19:00:00","2024-03-01 18:00:00","USE2-DataTransfer-In-Bytes","USD",NULL,NULL,"0","0.0000000000",NULL,"5CHDB6K4USP8QXF3.JRTCKXETXF.6YS6EN2CT7","43049758688","OnDemand","GB","[{""key"":""transfer_type"",""value"":""AWS Inbound""},{""key"":""product_name"",""value"":""Amazon Simple Storage Service""},{""key"":""region"",""value"":""us-east-2""},{""key"":""servicename"",""value"":""AWS Data Transfer""}]",NULL,NULL,NULL,"External","Other",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Data Transfer",NULL,"AWSDataTransfer","5CHDB6K4USP8QXF3","US East (Ohio)","AWS Region","us-east-2","USE2-DataTransfer-In-Bytes","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"11859832052","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
"2024-03-05 11:09:05.498934","file","Anniversary","AWS","2024-04-01 00:00:00","2024-03-01 00:00:00",NULL,"Amazon Web Services, Inc.","613483666403","[]","[]",NULL,NULL,"owasufbhk3l3nk372amhsu6gp4lmnhgdloulraduvmudhce4em3q","2024-03-01T00:00:00Z/2024-04-01T00:00:00Z",NULL,"0","0.0000000000","USD","Amazon Web Services, Inc.","$0.000 per GB - data transfer in per month","Usage",NULL,NULL,"0","0","WriteLogProps","AmazonS3","bernays",NULL,"0","0.0000000000","615713231484","cq-playground","8.48e-08","2024-03-01 07:00:00","2024-03-01 06:00:00","USE2-DataTransfer-In-Bytes","USD",NULL,NULL,"0","0.0000000000",NULL,"5CHDB6K4USP8QXF3.JRTCKXETXF.6YS6EN2CT7","43049758688","OnDemand","GB","[{""key"":""transfer_type"",""value"":""AWS Inbound""},{""key"":""product_name"",""value"":""Amazon Simple Storage Service""},{""key"":""region"",""value"":""us-east-2""},{""key"":""servicename"",""value"":""AWS Data Transfer""}]",NULL,NULL,NULL,"External","Other",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Data Transfer",NULL,"AWSDataTransfer","5CHDB6K4USP8QXF3","US East (Ohio)","AWS Region","us-east-2","USE2-DataTransfer-In-Bytes","0","0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","0",NULL,NULL,"11859832052","","","","0","0","0","0","0","[]","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","0",NULL,"0","0"
